distance_km,eta_minutes,drivers,riders,demand_ratio,weather_multiplier,traffic_multiplier,hour_of_day,day_of_week,is_shared,final_price,distance_fee,time_fee,weather_fee,traffic_fee,surge_fee,pricing_mode
18.578976137173623,35.52,20,65,3.25,1.35,1.25,0,2,0,1166.98,241.53,44.39,60,35,761.84,surge
13.275501092088563,25.23,43,82,1.907,1.1,1.0,11,5,1,277.32,172.58,31.53,15,0,198.73,surge
2.1772386236726624,7.25,15,45,3.0,1.1,1.0,12,6,0,157.06,28.3,9.06,15,0,104.72,surge
9.592266991538132,29.23,32,77,2.4062,1.0,1.1,20,2,0,436.02,124.7,36.54,0,20,254.87,surge
23.058781907352255,86.52,28,59,2.1071,1.35,1.1,19,6,0,1021.87,299.76,108.15,60,20,540.19,surge
14.818998289056937,45.2,8,23,2.875,1.0,1.4,4,1,0,850.6,192.65,56.5,0,55,570.28,surge
13.689132609764979,31.31,5,56,5.0,1.0,1.1,6,6,0,696.08,177.96,39.14,0,20,474.2,surge
7.086911102363741,21.38,25,81,3.24,1.15,1.4,2,0,0,604.26,92.13,26.73,25,55,397.72,surge
9.526998537956183,36.19,14,55,3.9286,1.0,1.0,18,5,0,496.4,123.85,45.24,0,0,338.18,surge
22.43597918425265,68.35,43,47,1.093,1.0,1.0,6,5,0,450.14,291.67,85.44,0,0,75.42,surge
16.828344664407474,53.52,43,38,0.8837,1.15,1.25,16,4,0,411.17,218.77,66.9,25,35,69.13,surge
19.790982155432154,72.03,17,65,3.8235,1.0,1.25,12,3,1,732.97,257.28,90.04,0,35,764.64,surge
11.63146286515755,17.39,3,3,1.0,1.25,1.1,23,1,1,182.01,151.21,21.74,40,20,46.59,surge
15.94105687667587,48.34,10,69,5.0,1.1,1.1,18,1,0,900.52,207.23,60.43,15,20,605.32,surge
6.585398414208584,22.47,33,81,2.4545,1.05,1.0,12,1,0,303.37,85.61,28.09,8,0,177.02,surge
17.783790341945412,65.47,13,35,2.6923,1.0,1.0,7,2,0,849.8,231.19,81.84,0,0,529.74,surge
10.976232675731763,19.19,19,34,1.7895,1.15,1.0,7,3,0,342.61,142.69,23.99,25,0,151.33,surge
11.342365112961266,28.47,29,89,3.069,1.25,1.0,12,0,0,672.15,147.45,35.59,40,0,446.08,surge
16.4083969521336,48.72,33,60,1.8182,1.0,1.25,1,4,0,559.88,213.31,60.9,0,35,252.99,surge
23.438875225988703,43.21,29,28,0.9655,1.0,1.0,2,0,1,237.13,304.71,54.01,0,0,0.0,base
2.0681554919112126,5.71,16,63,3.9375,1.0,1.0,12,5,0,104.91,26.89,7.14,0,0,68.06,surge
20.706209315001686,38.71,25,19,0.76,1.15,1.4,16,6,1,262.56,269.18,48.39,25,55,0.0,surge
7.663386205098731,15.84,7,75,5.0,1.1,1.0,5,6,0,412.01,99.62,19.8,15,0,268.84,surge
11.376026635406257,26.71,32,71,2.2188,1.0,1.0,2,1,1,265.89,147.89,33.39,0,0,220.94,surge
1.0368765549877195,2.67,36,31,0.8611,1.15,1.1,0,6,0,73.77,13.48,3.34,25,20,12.36,surge
7.875628906940669,18.65,21,65,3.0952,1.25,1.25,14,3,0,614.89,102.38,23.32,40,35,401.4,surge
12.814465444438197,31.81,33,8,0.2424,1.0,1.0,7,0,1,130.41,166.59,39.76,0,0,0.0,base
1.8763138950122558,3.71,18,61,3.3889,1.15,1.25,22,0,0,273.27,24.39,4.64,25,35,178.06,surge
12.531845369887547,20.22,29,23,0.7931,1.25,1.0,11,1,0,227.77,162.91,25.27,40,0,0.0,surge
23.21421040703147,30.71,28,47,1.6786,1.5,1.1,6,5,0,731.32,301.78,38.39,80,20,298.69,surge
3.0821338436412278,5.27,41,47,1.1463,1.0,1.0,15,5,1,36.44,40.07,6.59,0,0,9.33,surge
19.228797837849857,52.17,31,89,2.871,1.0,1.0,7,1,1,594.8,249.97,65.21,0,0,589.69,surge
10.536940807711819,34.18,41,37,0.9024,1.5,1.1,8,0,0,337.97,136.98,42.73,80,20,55.94,surge
16.551756005846283,27.15,31,54,1.7419,1.0,1.1,7,5,0,472.07,215.17,33.93,0,20,199.65,surge
6.87579665063812,10.19,33,48,1.4545,1.05,1.1,5,0,0,184.74,89.39,12.74,8,20,59.15,surge
4.407560432263278,13.88,4,68,5.0,1.05,1.25,0,6,0,357.77,57.3,17.34,8,35,235.28,surge
4.431334049645048,8.83,8,59,5.0,1.1,1.0,15,2,0,254.14,57.61,11.04,15,0,167.3,surge
2.227052668257044,8.18,11,44,4.0,1.0,1.1,0,3,1,112.74,28.95,10.23,0,20,118.36,surge
5.048344270080454,15.43,17,75,4.4118,1.35,1.0,12,1,0,422.85,65.63,19.29,60,0,289.84,surge
16.77337493222972,34.38,22,79,3.5909,1.0,1.0,10,4,0,805.74,218.05,42.97,0,0,522.04,surge
22.101419990165947,43.16,4,18,4.5,1.1,1.1,22,4,0,1145.49,287.32,53.95,15,20,752.54,surge
20.446079296983466,52.37,5,7,1.4,1.0,1.0,10,6,1,303.37,265.8,65.47,0,0,132.51,surge
17.28579059192486,24.3,32,3,0.1,1.0,1.0,18,1,1,163.98,224.72,30.37,0,0,0.0,base
3.2055806535720155,4.83,10,24,2.4,1.0,1.25,18,5,0,195.81,41.67,6.03,0,35,115.78,surge
7.585092434250771,12.57,42,50,1.1905,1.35,1.0,10,3,1,133.0,98.61,15.71,60,0,34.86,surge
8.09026844540049,26.0,23,28,1.2174,1.05,1.0,14,6,0,178.51,105.17,32.51,8,0,31.67,surge
6.62394518674172,16.8,41,36,0.878,1.1,1.1,9,5,0,171.31,86.11,21.0,15,20,28.42,surge
13.117638662888217,16.1,15,60,4.0,1.15,1.0,19,6,0,663.89,170.53,20.13,25,0,431.32,surge
13.621068464551978,40.2,42,87,2.0714,1.0,1.0,15,6,0,474.49,177.07,50.25,0,0,243.56,surge
9.2437063916922,21.28,43,9,0.2093,1.15,1.0,2,4,1,111.31,120.17,26.59,25,0,0.0,surge
9.167834389042682,23.18,39,27,0.6923,1.0,1.0,1,6,1,98.6,119.18,28.97,0,0,0.0,base
20.799612148698994,36.54,34,59,1.7353,1.15,1.4,20,6,0,691.98,270.39,45.67,25,55,291.22,surge
19.8376747838323,52.27,16,14,0.875,1.0,1.4,13,6,0,459.69,257.89,65.33,0,55,75.64,surge
8.040997876178269,30.12,3,33,5.0,1.25,1.0,14,2,0,550.69,104.53,37.65,40,0,364.36,surge
22.887816874894853,31.84,29,29,1.0,1.1,1.0,23,1,0,414.41,297.54,39.79,15,0,70.47,surge
23.843967916561397,46.21,26,88,3.3846,1.0,1.0,7,4,0,1078.32,309.97,57.77,0,0,735.48,surge
8.505192279736,15.58,24,36,1.5,1.0,1.0,0,4,0,196.52,110.57,19.47,0,0,65.02,surge
9.183411245429845,16.95,16,83,5.0,1.0,1.0,23,5,0,432.19,119.38,21.19,0,0,281.14,surge
12.888036758837991,28.16,10,77,5.0,1.35,1.0,13,1,0,810.12,167.54,35.19,60,0,525.46,surge
23.557459907075,78.38,29,36,1.2414,1.0,1.1,13,3,1,352.47,306.25,97.97,0,20,102.4,surge
21.96982611198663,78.51,5,39,5.0,1.0,1.0,18,5,1,763.73,285.61,98.13,0,0,767.48,surge
3.0129150832979503,5.2,35,60,1.7143,1.0,1.1,7,1,1,72.58,39.17,6.5,0,20,46.91,surge
10.121903210149696,26.44,23,62,2.6957,1.5,1.0,8,0,1,431.54,131.58,33.04,80,0,414.79,surge
14.057594148869411,40.15,34,28,0.8235,1.05,1.1,14,4,0,315.17,182.75,50.18,8,20,52.19,surge
12.826745577512732,32.79,42,47,1.119,1.0,1.0,11,0,0,249.85,166.75,40.99,0,0,41.55,surge
5.24964516445387,12.22,43,47,1.093,1.1,1.4,17,3,1,121.5,68.25,15.28,15,55,30.71,surge
21.54101089361979,36.6,43,34,0.7907,1.5,1.1,0,0,0,417.35,280.03,45.75,80,20,0.0,surge
17.085049183422516,42.19,34,71,2.0882,1.1,1.0,14,3,0,593.97,222.11,52.74,15,0,315.43,surge
21.028755183869187,47.17,26,86,3.3077,1.0,1.0,0,1,1,665.33,273.37,58.96,0,0,664.66,surge
21.539724844062068,70.4,13,73,5.0,1.0,1.0,0,2,0,1126.57,280.02,88.0,0,0,736.04,surge
18.834718414810624,60.0,39,25,0.641,1.0,1.1,20,2,0,346.33,244.85,74.99,0,20,0.0,surge
11.260659730618075,17.44,23,67,2.913,1.0,1.0,1,1,0,489.42,146.39,21.79,0,0,321.74,surge
15.458395497877902,22.11,20,41,2.05,1.05,1.0,3,5,0,486.98,200.96,27.63,8,0,248.42,surge
4.428952449933707,15.77,13,69,5.0,1.15,1.0,16,4,1,200.97,57.58,19.72,25,0,204.6,surge
17.00431272813524,44.08,29,47,1.6207,1.25,1.25,1,3,0,562.08,221.06,55.1,40,35,217.96,surge
4.891704765612379,16.78,40,69,1.725,1.15,1.0,6,6,0,186.66,63.59,20.97,25,0,79.43,surge
17.501764967498843,23.65,3,65,5.0,1.0,1.25,21,0,0,859.41,227.52,29.56,0,35,584.16,surge
6.125154938472233,15.74,31,72,2.3226,1.15,1.4,9,2,0,417.94,79.63,19.67,25,55,237.14,surge
3.3800068536803893,8.8,23,56,2.4348,1.05,1.4,9,0,1,182.88,43.94,11.0,8,55,169.22,surge
4.549470008502457,15.64,31,29,0.9355,1.0,1.0,12,6,0,77.28,59.14,19.55,0,0,0.0,base
0.5488073128672215,0.8,11,81,5.0,1.05,1.25,4,0,1,102.11,7.13,1.0,8,35,102.26,surge
18.10912063741149,33.05,9,38,4.2222,1.0,1.0,6,0,1,540.48,235.42,41.32,0,0,553.48,surge
18.443825701930287,41.63,40,7,0.175,1.0,1.0,13,5,0,293.88,239.77,52.03,0,0,0.0,base
13.115867072874856,45.27,33,69,2.0909,1.05,1.25,17,4,0,552.34,170.51,56.58,8,35,294.64,surge
4.453388625856901,16.22,29,53,1.8276,1.0,1.0,21,2,0,140.32,57.89,20.27,0,0,64.68,surge
2.547081269011899,9.63,44,34,0.7727,1.05,1.0,18,0,1,33.72,33.11,12.04,8,0,0.0,base
0.9686596777135317,3.58,34,23,0.6765,1.0,1.1,19,0,0,36.55,12.59,4.47,0,20,0.0,surge
4.560830335647907,5.54,7,19,2.7143,1.35,1.0,20,5,0,350.44,59.29,6.93,60,0,216.38,surge
22.325960607087094,29.56,35,75,2.1429,1.35,1.25,20,2,0,925.79,290.24,36.95,60,35,482.5,surge
6.417652621691204,10.16,17,28,1.6471,1.5,1.0,9,5,1,190.53,83.43,12.71,80,0,113.97,surge
9.179647516821783,19.34,7,24,3.4286,1.25,1.1,7,0,0,624.32,119.34,24.18,40,20,407.04,surge
3.080964369792663,10.35,22,43,1.9545,1.5,1.4,20,3,0,360.61,40.05,12.93,80,55,179.44,surge
5.947851966330172,20.94,40,61,1.525,1.15,1.1,1,2,1,144.09,77.32,26.18,25,20,77.96,surge
13.221001984115025,22.29,39,89,2.2821,1.5,1.25,13,0,1,474.29,171.87,27.86,80,35,403.5,surge
15.389940735843489,43.26,19,77,4.0526,1.1,1.0,1,4,0,831.17,200.07,54.08,15,0,538.3,surge
6.511131697072171,23.34,6,12,2.0,1.25,1.0,11,6,1,202.58,84.64,29.18,40,0,153.82,surge
1.9144379010153716,4.61,23,89,3.8696,1.0,1.1,16,5,1,96.03,24.89,5.76,0,20,101.3,surge
10.080305293621267,14.81,36,7,0.1944,1.1,1.1,17,3,0,181.05,131.04,18.51,15,20,0.0,surge
6.237982587695186,14.91,42,57,1.3571,1.35,1.0,16,5,0,213.5,81.09,18.64,60,0,57.05,surge
5.879071119130147,12.8,7,28,4.0,1.05,1.1,14,1,0,359.62,76.43,16.0,8,20,240.86,surge
24.016638666479654,64.89,6,6,1.0,1.0,1.0,2,4,0,386.74,312.22,81.11,0,0,0.0,base
15.59936190518024,36.51,24,29,1.2083,1.05,1.0,20,6,0,301.68,202.79,45.64,8,0,53.42,surge
14.14352185771635,17.61,16,60,3.75,1.15,1.0,18,6,0,682.6,183.87,22.01,25,0,461.76,surge
10.686490036321388,40.44,6,5,0.8333,1.15,1.1,22,1,1,181.24,138.92,50.55,25,20,46.89,surge
11.009136169038534,28.77,10,52,5.0,1.05,1.4,10,1,0,716.81,143.12,35.96,8,55,484.16,surge
13.75217259403298,33.44,5,28,5.0,1.0,1.1,17,0,0,701.29,178.78,41.8,0,20,481.16,surge
17.562530272384627,64.67,31,20,0.6452,1.35,1.1,20,3,1,259.43,228.31,80.83,60,20,0.0,surge
17.70257935645482,28.42,28,9,0.3214,1.15,1.0,2,6,0,291.37,230.13,35.52,25,0,0.0,surge
4.7065007387835145,7.96,32,47,1.4688,1.0,1.0,17,5,1,69.33,61.18,9.95,0,0,33.34,surge
12.75276242587736,42.09,14,15,1.0714,1.25,1.1,3,0,0,324.38,165.79,52.62,40,20,55.68,surge
10.592973328335498,19.9,17,8,0.4706,1.0,1.0,8,4,1,107.56,137.71,24.87,0,0,0.0,base
21.827910673599913,71.55,43,37,0.8605,1.0,1.1,5,5,1,310.46,283.76,89.44,0,20,78.64,surge
15.969763569850222,30.44,4,55,5.0,1.25,1.0,6,6,0,881.51,207.61,38.05,40,0,571.32,surge
13.546349627191555,17.42,3,70,5.0,1.25,1.0,0,1,1,453.15,176.1,21.78,40,0,475.76,surge
3.3271687333834756,8.47,30,44,1.4667,1.0,1.25,2,0,0,131.4,43.25,10.58,0,35,41.45,surge
15.338128288423581,26.25,42,6,0.1429,1.0,1.25,14,4,0,259.53,199.4,32.81,0,35,0.0,surge
3.3714956891657186,10.69,37,62,1.6757,1.0,1.0,1,4,1,61.76,43.83,13.36,0,0,38.64,surge
8.761561101360925,25.12,36,47,1.3056,1.35,1.0,8,5,0,270.21,113.9,31.4,60,0,62.73,surge
3.999628137951131,14.4,6,74,5.0,1.25,1.4,7,6,1,330.11,52.0,18.01,40,55,330.02,surge
17.45580435209704,56.48,20,77,3.85,1.0,1.25,18,1,0,972.62,226.93,70.6,0,35,665.06,surge
5.553176788985739,9.27,14,68,4.8571,1.0,1.25,13,5,0,356.11,72.19,11.59,0,35,237.56,surge
10.100554643106637,33.13,23,84,3.6522,1.0,1.0,23,5,0,510.06,131.31,41.42,0,0,345.46,surge
22.444032051660077,64.38,12,84,5.0,1.25,1.0,9,5,0,1215.69,291.77,80.48,40,0,824.5,surge
5.505751393274772,16.18,23,24,1.0435,1.0,1.0,23,0,0,111.4,71.57,20.23,0,0,18.36,surge
12.941224066990088,43.53,42,14,0.3333,1.05,1.0,10,6,0,224.12,168.24,54.42,8,0,0.0,base
10.77215569856754,29.0,27,83,3.0741,1.15,1.0,7,3,0,608.64,140.04,36.25,25,0,402.58,surge
0.9440390056203785,2.28,19,53,2.7895,1.0,1.0,3,4,0,41.33,12.27,2.85,0,0,27.06,surge
19.922573782533913,56.88,8,19,2.375,1.0,1.4,22,0,0,887.98,258.99,71.11,0,55,529.51,surge
2.191624704707693,4.33,16,38,2.375,1.0,1.0,7,6,1,52.47,28.49,5.41,0,0,46.61,surge
12.119248013935364,20.3,39,51,1.3077,1.1,1.1,9,5,0,278.34,157.55,25.37,15,20,67.05,surge
14.236618226004273,39.91,42,18,0.4286,1.25,1.4,14,3,0,331.18,185.08,49.88,40,55,0.0,surge
15.896448187057382,28.74,42,77,1.8333,1.05,1.0,12,1,1,294.68,206.65,35.93,8,0,208.82,surge
17.371474918042953,24.46,20,46,2.3,1.0,1.0,4,5,1,378.23,225.83,30.57,0,0,333.32,surge
6.705173396306519,8.06,32,24,0.75,1.0,1.0,14,6,0,99.02,87.17,10.07,0,0,0.0,base
0.7444800281320096,2.07,11,10,0.9091,1.0,1.25,2,3,0,57.44,9.68,2.59,0,35,9.45,surge
18.224369727695343,39.03,16,20,1.25,1.0,1.1,2,1,0,389.65,236.92,48.79,0,20,76.43,surge
13.623586684015676,43.0,19,82,4.3158,1.05,1.0,23,6,0,713.36,177.11,53.75,8,0,477.72,surge
20.984883728577596,45.65,36,86,2.3889,1.35,1.25,12,5,0,991.33,272.8,57.06,60,35,590.08,surge
20.62401489106701,50.81,24,74,3.0833,1.25,1.0,22,6,0,1132.49,268.11,63.51,40,0,743.24,surge
21.161491110803137,47.79,34,40,1.1765,1.15,1.0,8,4,0,441.32,275.1,59.74,25,0,71.97,surge
12.384819169498734,35.81,14,31,2.2143,1.15,1.1,1,2,0,558.18,161.0,44.76,25,20,304.49,surge
8.673895698003209,18.44,18,79,4.3889,1.25,1.25,14,2,0,621.82,112.76,23.05,40,35,421.62,surge
19.893175963488567,73.72,24,83,3.4583,1.15,1.0,17,4,0,1145.33,258.61,92.15,25,0,751.52,surge
11.556705769216746,42.0,40,83,2.075,1.1,1.0,22,3,0,439.45,150.24,52.5,15,0,234.07,surge
4.994333811884146,17.01,41,75,1.8293,1.0,1.0,7,6,0,156.18,64.93,21.26,0,0,71.47,surge
21.44686347925612,77.05,4,4,1.0,1.0,1.0,2,2,0,372.67,278.81,96.32,0,0,0.0,base
22.122716980922508,52.38,10,61,5.0,1.0,1.1,0,5,0,1107.93,287.6,65.48,0,20,746.16,surge
11.924589025434168,30.94,3,44,5.0,1.35,1.1,6,6,0,843.02,155.02,38.68,60,20,547.4,surge
2.354643319089793,7.37,43,23,0.5349,1.05,1.1,5,6,1,44.96,30.61,9.21,8,20,0.0,surge
10.001739202964815,30.11,42,4,0.1,1.0,1.25,0,1,0,203.02,130.02,37.63,0,35,0.0,surge
20.18667265683378,70.97,43,7,0.1628,1.1,1.1,8,4,0,396.22,262.43,88.71,15,20,0.0,surge
22.593463699382603,69.19,7,19,2.7143,1.0,1.0,10,0,0,1010.7,293.72,86.49,0,0,651.79,surge
5.485082191191098,20.81,38,26,0.6842,1.35,1.0,21,2,0,153.52,71.31,26.02,60,0,0.0,surge
2.140853494619152,4.51,19,10,0.5263,1.0,1.0,4,3,1,21.61,27.83,5.64,0,0,0.0,base
21.99508610175455,74.03,43,32,0.7442,1.15,1.25,2,4,0,451.4,285.94,92.54,25,35,0.0,surge
10.040421004982445,30.26,32,52,1.625,1.1,1.1,8,5,1,220.0,130.53,37.83,15,20,127.1,surge
13.7731436245553,41.29,17,24,1.4118,1.5,1.0,6,6,0,431.26,179.05,51.61,80,0,127.92,surge
24.217612395243595,49.58,22,61,2.7727,1.05,1.25,19,2,1,776.11,314.83,61.97,8,35,744.19,surge
2.13083583389846,6.91,38,26,0.6842,1.25,1.0,12,2,0,76.94,27.7,8.64,40,0,0.0,surge
16.383791182576342,58.01,4,28,5.0,1.0,1.25,0,4,1,617.83,212.99,72.52,0,35,641.02,surge
2.3155828530842433,4.09,6,63,5.0,1.0,1.0,19,0,1,69.99,30.1,5.12,0,0,70.44,surge
9.69898874742926,27.41,26,10,0.3846,1.0,1.0,2,4,1,106.46,126.09,34.27,0,0,0.0,base
20.193456357239445,44.82,44,14,0.3182,1.1,1.25,5,0,0,357.49,262.51,56.03,15,35,0.0,surge
11.120069702513042,41.95,4,16,4.0,1.0,1.0,10,4,0,578.05,144.56,52.44,0,0,394.0,surge
24.930967670622284,60.96,4,32,5.0,1.0,1.1,16,1,0,1279.74,324.1,76.19,0,20,840.58,surge
14.196952481191753,25.46,3,57,5.0,1.05,1.1,14,1,1,479.77,184.56,31.83,8,20,488.78,surge
8.36847273958086,18.35,15,63,4.2,1.05,1.1,3,4,1,307.01,108.79,22.94,8,20,319.46,surge
5.892727484666452,17.09,8,64,5.0,1.05,1.25,0,5,0,417.19,76.61,21.36,8,35,281.94,surge
9.087753090010965,12.7,24,33,1.375,1.0,1.1,0,0,1,134.45,118.14,15.88,0,20,57.76,surge
9.627065207108995,26.66,19,29,1.5263,1.35,1.25,5,6,0,385.2,125.15,33.33,60,35,133.41,surge
2.183485104237044,7.91,24,3,0.125,1.05,1.1,21,5,0,64.53,28.39,9.88,8,20,0.0,surge
9.554567885955942,32.59,8,43,5.0,1.0,1.1,8,2,1,364.62,124.21,40.74,0,20,369.9,surge
11.873843733611011,16.34,5,16,3.2,1.1,1.1,13,4,0,619.72,154.36,20.42,15,20,419.56,surge
18.207074929850712,68.87,8,76,5.0,1.0,1.4,13,5,0,1159.26,236.69,86.09,0,55,755.56,surge
16.589872375679395,50.05,19,52,2.7368,1.05,1.0,6,5,0,764.33,215.67,62.56,8,0,497.14,surge
17.864758553114278,28.98,37,44,1.1892,1.0,1.1,5,2,0,350.14,232.24,36.22,0,20,57.69,surge
0.7049102059829989,0.87,39,73,1.8718,1.25,1.0,18,4,0,96.15,9.16,1.09,40,0,43.81,surge
5.832851289723133,9.6,37,42,1.1351,1.5,1.0,2,5,0,203.87,75.83,12.0,80,0,33.57,surge
16.711265065796486,56.47,25,16,0.64,1.0,1.4,4,3,0,351.61,217.25,70.59,0,55,0.0,surge
12.357739520403804,15.52,10,13,1.3,1.0,1.0,21,0,0,231.67,160.65,19.41,0,0,54.02,surge
0.6301801538744757,1.14,9,65,5.0,1.0,1.1,5,3,1,56.48,8.19,1.42,0,20,59.22,surge
20.21011873957965,64.05,12,51,4.25,1.05,1.0,7,5,1,677.87,262.73,80.06,8,0,701.58,surge
19.433834545613266,52.94,28,39,1.3929,1.0,1.25,23,5,0,495.65,252.64,66.17,0,35,139.0,surge
13.936269493342284,45.09,12,12,1.0,1.25,1.25,12,3,1,250.3,181.17,56.36,40,35,62.51,surge
2.128351481518667,6.68,21,56,2.6667,1.0,1.0,12,5,0,94.87,27.67,8.35,0,0,60.03,surge
19.279618713548324,25.67,25,9,0.36,1.1,1.0,0,5,0,301.04,250.64,32.09,15,0,0.0,surge
14.800982899418416,52.11,33,83,2.5152,1.0,1.0,18,0,0,632.23,192.41,65.13,0,0,390.21,surge
19.65801944037,35.19,35,14,0.4,1.35,1.0,20,4,0,354.54,255.55,43.99,60,0,0.0,surge
18.91780131369809,49.92,4,57,5.0,1.0,1.1,8,0,0,964.88,245.93,62.4,0,20,656.66,surge
20.17355076296701,58.0,30,38,1.2667,1.15,1.0,3,6,0,455.12,262.26,72.5,25,0,95.94,surge
13.191197626913308,21.61,34,9,0.2647,1.1,1.25,4,0,1,165.76,171.49,27.02,15,35,0.0,surge
3.9379506957411174,14.72,35,26,0.7429,1.1,1.0,16,1,0,86.7,51.19,18.4,15,0,0.0,surge
16.943358097802374,41.84,11,36,3.2727,1.0,1.0,6,1,0,814.1,220.26,52.3,0,0,545.12,surge
15.70160773377328,21.2,31,67,2.1613,1.0,1.0,17,6,1,330.92,204.12,26.49,0,0,267.81,surge
18.685203086377637,67.96,17,31,1.8235,1.1,1.0,12,5,0,622.63,242.91,84.94,15,0,282.35,surge
4.662084648243015,12.7,20,28,1.4,1.25,1.0,0,2,1,105.43,60.61,15.88,40,0,46.6,surge
5.276892397557086,15.93,20,76,3.8,1.0,1.0,13,0,0,271.66,68.6,19.91,0,0,177.02,surge
22.315033171873548,57.25,9,67,5.0,1.0,1.4,13,3,0,1214.77,290.1,71.56,0,55,833.32,surge
18.874456062075733,63.61,16,47,2.9375,1.0,1.4,12,3,0,1141.42,245.37,79.52,0,55,736.04,surge
22.75159797315791,29.26,31,19,0.6129,1.1,1.1,17,6,0,374.73,295.77,36.58,15,20,0.0,surge
19.088525368516056,36.23,21,38,1.8095,1.15,1.1,7,1,0,601.41,248.15,45.28,25,20,273.97,surge
15.130304996762396,36.63,7,75,5.0,1.1,1.4,0,6,0,932.17,196.69,45.79,15,55,624.96,surge
16.526252057182905,23.12,43,65,1.5116,1.0,1.25,14,5,0,430.23,214.84,28.9,0,35,142.61,surge
22.283634136530242,67.64,7,25,3.5714,1.0,1.0,16,0,0,1126.63,289.69,84.55,0,0,748.48,surge
14.680765485542542,32.64,17,68,4.0,1.15,1.25,16,6,0,886.94,190.85,40.8,25,35,583.3,surge
15.993587446045492,30.53,28,84,3.0,1.0,1.0,1,4,1,469.96,207.92,38.16,0,0,492.16,surge
4.333679542088214,5.24,26,44,1.6923,1.0,1.0,13,5,0,106.26,56.34,6.55,0,0,43.54,surge
12.111069892844517,37.2,21,73,3.4762,1.05,1.1,0,1,1,452.58,157.44,46.5,8,20,463.88,surge
18.051729242973426,60.8,22,77,3.5,1.0,1.1,1,1,0,967.9,234.67,76.0,0,20,661.34,surge
7.138096108750952,15.9,11,73,5.0,1.25,1.0,6,5,0,453.2,92.8,19.87,40,0,305.34,surge
5.455227422851106,14.55,30,45,1.5,1.0,1.0,0,3,1,88.1,70.92,18.19,0,0,44.55,surge
8.188756801498181,14.67,18,57,3.1667,1.0,1.25,9,5,1,305.42,106.45,18.34,0,35,319.58,surge
6.416765385824419,18.08,13,58,4.4615,1.0,1.25,17,5,0,426.14,83.42,22.6,0,35,282.04,surge
5.765359607391698,7.1,36,81,2.25,1.1,1.1,2,4,0,260.55,74.95,8.88,15,20,148.54,surge
10.90884565026813,26.95,27,33,1.2222,1.05,1.1,17,4,1,157.57,141.81,33.69,8,20,45.22,surge
22.742043590146586,65.38,42,85,2.0238,1.15,1.1,18,3,0,864.81,295.65,81.73,25,20,432.44,surge
12.922961345098598,46.36,23,58,2.5217,1.0,1.0,12,3,0,586.63,168.0,57.95,0,0,343.84,surge
5.104049329975414,11.19,7,76,5.0,1.0,1.0,22,3,1,155.36,66.35,13.98,0,0,160.66,surge
2.385805899831415,7.61,13,50,3.8462,1.0,1.0,1,4,0,122.43,31.02,9.51,0,0,81.06,surge
17.555825555879167,48.35,11,54,4.9091,1.5,1.4,2,4,0,1280.1,228.23,60.44,80,55,847.34,surge
9.878569728691502,35.66,13,74,5.0,1.0,1.25,21,6,0,611.86,128.42,44.58,0,35,416.0,surge
20.6348581913413,46.14,39,3,0.1,1.1,1.0,3,1,0,349.93,268.25,57.67,15,0,0.0,surge
16.65801383169887,33.81,43,4,0.1,1.35,1.0,16,6,1,207.57,216.55,42.26,60,0,0.0,surge
20.00791553826353,70.16,3,44,5.0,1.0,1.25,7,2,0,1140.88,260.1,87.7,0,35,765.6,surge
7.162677965751994,9.51,28,76,2.7143,1.1,1.1,22,1,0,371.67,93.11,11.89,15,20,240.0,surge
17.462793600295925,27.15,12,11,0.9167,1.0,1.0,7,0,0,261.93,227.02,33.93,0,0,0.0,base
6.96951862499611,9.86,42,33,0.7857,1.0,1.0,2,6,1,68.52,90.6,12.32,0,0,0.0,base
23.507177746532143,79.74,21,4,0.1905,1.0,1.25,14,5,0,440.53,305.59,99.67,0,35,0.0,surge
16.091169897567674,19.75,18,26,1.4444,1.25,1.0,10,5,1,251.33,209.19,24.69,40,0,121.72,surge
8.450539104295881,29.07,39,45,1.1538,1.0,1.1,8,2,1,127.91,109.86,36.34,0,20,33.24,surge
7.10304062616068,16.86,43,72,1.6744,1.0,1.1,10,6,1,149.45,92.34,21.07,0,20,89.97,surge
5.177701334255266,6.27,6,74,5.0,1.0,1.1,5,4,1,184.42,67.31,7.83,0,20,190.28,surge
17.518703492896332,39.32,16,45,2.8125,1.0,1.1,9,5,1,558.55,227.74,49.15,0,20,538.11,surge
5.858532518449219,9.88,32,53,1.6562,1.25,1.1,9,1,0,246.62,76.16,12.34,40,20,97.45,surge
15.084930015223481,42.59,9,48,5.0,1.0,1.0,17,4,1,492.34,196.1,53.24,0,0,498.68,surge
6.983558159671255,20.72,14,77,5.0,1.35,1.1,12,2,0,580.15,90.79,25.89,60,20,393.36,surge
16.71823914744978,41.25,26,3,0.1154,1.25,1.0,16,5,1,206.66,217.34,51.57,40,0,0.0,surge
20.466023349243212,26.72,41,89,2.1707,1.25,1.0,3,4,1,464.83,266.06,33.39,40,0,397.4,surge
19.561618457044002,56.84,24,69,2.875,1.0,1.1,17,5,0,1014.16,254.3,71.06,0,20,647.55,surge
19.14085760780415,64.87,32,3,0.1,1.0,1.1,0,1,0,353.88,248.83,81.09,0,20,0.0,surge
5.099198939460176,15.67,41,65,1.5854,1.05,1.1,17,2,0,182.26,66.29,19.59,8,20,66.66,surge
