distance_km,eta_minutes,drivers,riders,demand_ratio,weather_multiplier,traffic_multiplier,hour_of_day,day_of_week,is_shared,final_price
3.3640923194362733,33.937744709301334,31,35,0.8,1.3,1.2,9,3,0,185.0
5.0284731717972395,39.31403169989906,3,29,1.2,1.5,1.0,13,6,1,221.0
12.817744313450644,31.321890229042474,30,45,0.8,1.0,1.2,17,4,1,215.0
32.31154291249105,16.98041756744646,13,17,1.5,1.0,1.2,0,4,1,661.0
3.948926555534059,6.410420098649002,30,22,1.2,1.0,1.6,21,0,0,183.0
15.963720247865925,10.37519977839286,27,25,1.0,1.0,1.4,1,1,1,264.0
4.76853409961584,33.00363405833118,5,52,1.0,1.0,1.4,3,4,0,223.0
19.56470726987398,47.048909757913115,21,5,0.8,1.1,1.2,12,1,0,342.0
15.61911581838687,14.294048178740288,20,40,1.2,1.5,1.4,15,1,0,577.0
8.747777281807515,38.076176709729445,22,54,1.0,1.1,1.6,4,3,0,389.0
3.190566953246244,43.99029784620687,30,12,1.2,1.0,1.2,22,1,0,177.0
2.5980343462827857,28.439698030137997,4,56,2.0,1.3,1.2,9,5,0,285.0
15.840493503428107,35.1169608129646,34,52,1.0,1.0,1.4,16,4,1,299.0
21.976410679389588,41.675689250426665,31,25,2.0,1.0,1.4,10,4,0,745.0
27.857638201174154,16.73038209832671,27,47,1.2,1.0,1.6,4,2,0,920.0
27.251469366896384,18.360305342061935,30,56,1.0,1.1,1.2,14,6,0,639.0
4.171441299196978,5.028238248280528,28,57,1.0,1.3,1.2,3,1,0,168.0
6.9454600975983105,48.33923589040111,9,57,1.5,1.3,1.2,6,2,0,441.0
6.762703962817993,46.289520256835516,10,25,1.0,1.0,1.2,9,3,0,293.0
13.295764798223336,39.405571869174366,21,31,0.8,1.0,1.4,22,2,1,220.0
4.648963968659958,8.558420943949166,24,23,1.0,1.0,1.0,23,6,1,80.0
29.863863974632068,25.137630036477866,17,27,1.5,1.1,1.6,3,1,0,953.0
19.064461821721746,9.585128928719875,12,55,1.2,1.1,1.6,19,6,0,807.0
8.347134781283117,5.716412026825937,24,54,1.2,1.0,1.2,4,4,0,252.0
10.571600988675176,32.728233434566874,31,55,1.0,1.0,1.2,4,3,0,281.0
3.6652447027606003,48.237323768608476,3,47,1.5,1.5,1.2,10,1,0,321.0
31.682891940013516,45.62906105444676,8,39,2.0,1.3,1.4,18,3,1,916.0
25.813969532898206,36.35396667209319,34,44,0.8,1.0,1.2,4,0,0,409.0
30.851902325767668,9.348826287419215,15,56,0.8,1.1,1.0,20,1,1,318.0
14.314231505990163,17.337381695253505,16,55,1.8,1.1,1.2,7,0,0,603.0
9.430964963108698,19.402552709838094,5,46,1.5,1.0,1.4,6,2,0,416.0
10.551988959839468,39.34175259855026,13,52,1.2,1.0,1.2,7,1,0,424.0
29.279052650131796,41.10121306558013,34,9,1.8,1.0,1.4,12,0,0,892.0
8.246590314351776,22.329775534546418,5,56,1.2,1.0,1.6,4,5,0,382.0
31.71651855821032,23.804779847792435,21,45,1.0,1.1,1.0,17,4,0,699.0
11.757991771331158,7.00290676742771,12,12,1.5,1.0,1.2,23,2,0,384.0
8.25264756851961,18.011152328844243,29,15,1.2,1.0,1.0,8,1,0,221.0
8.752016173551185,25.307832972993797,17,20,2.0,1.0,1.2,1,1,0,395.0
10.15757102183881,10.264237087336591,13,43,1.0,1.0,1.0,15,4,0,196.0
8.817073501258541,25.39703573397596,17,51,1.2,1.1,1.2,13,4,0,339.0
26.440972867386016,43.39291155160102,28,28,1.5,1.0,1.4,16,6,0,842.0
11.034364155732002,31.1594458876274,29,25,1.0,1.0,1.4,5,0,0,324.0
10.158255041092826,8.551843476728553,26,56,1.0,1.5,1.2,2,0,0,353.0
14.787826028424377,13.625209347362345,15,27,1.8,1.0,1.0,16,0,1,318.0
30.290555893094353,26.35449575713503,34,53,1.0,1.1,1.4,12,6,1,524.0
10.627725149714426,21.266921741981545,7,42,1.2,1.0,1.0,5,3,1,181.0
14.65535659930616,21.142715879574443,6,51,1.8,1.3,1.2,7,2,0,645.0
9.174788904068311,28.817035166461558,15,12,1.0,1.3,1.2,5,1,0,301.0
22.313614965227426,31.297816471525582,11,11,2.0,1.0,1.6,15,2,1,547.0
17.800481951066352,40.8587706624286,27,6,1.5,1.1,1.0,5,4,0,471.0
22.73081013646056,20.34349535581181,19,34,1.2,1.0,1.4,16,5,0,626.0
18.5851122381558,41.245982736826406,4,17,1.0,1.5,1.0,20,2,0,550.0
4.624094877598329,20.237505310068464,26,27,2.0,1.0,1.4,2,2,0,239.0
13.223337444433728,7.494484502355522,7,33,1.0,1.3,1.4,22,0,0,467.0
9.997852697003141,29.938444295215604,18,42,1.0,1.0,1.4,11,4,0,315.0
10.629265920282657,31.455604620266655,9,41,1.0,1.1,1.2,5,2,0,321.0
3.4832452035431336,47.05431105298371,3,24,1.0,1.5,1.2,20,1,1,191.0
10.007810853382328,37.67275967281135,30,37,1.2,1.3,1.2,6,0,0,400.0
2.6105575680757154,46.299769362249776,28,33,2.0,1.0,1.0,10,6,0,282.0
34.9087503238262,45.875624460935434,14,54,1.8,1.0,1.2,8,2,1,966.0
12.588090273656166,32.205834961620894,23,19,1.0,1.0,1.6,15,4,0,408.0
12.371577435162248,28.74929294014014,13,27,1.0,1.0,1.2,4,5,1,214.0
12.528367796110253,30.084843522361997,14,46,1.2,1.0,1.4,14,1,0,466.0
3.0199329574494573,49.02488634547615,21,7,0.8,1.0,1.2,20,5,0,134.0
12.13838209614911,39.79254612861315,28,41,1.5,1.0,1.2,3,4,1,322.0
9.75895703591956,9.781965715657812,14,33,1.8,1.0,1.2,4,4,0,409.0
13.819862676200282,40.029278305163,14,49,1.8,1.0,1.0,6,4,0,498.0
7.652755401848701,12.674212200420165,16,12,1.0,1.0,1.2,2,5,0,187.0
23.05746565265274,25.130774705253156,4,26,1.2,1.0,1.4,3,3,0,709.0
2.5879547558369946,14.470685247944042,4,57,0.8,1.1,1.2,14,1,1,74.0
8.000247167457267,36.03123794899534,27,33,1.0,1.0,1.4,1,4,0,260.0
13.403607030570408,44.47893812868661,31,6,1.2,1.0,1.4,23,3,0,415.0
18.831858914696515,18.066284841500643,6,45,1.8,1.0,1.2,4,0,1,500.0
21.704160947417456,8.690483354368443,34,53,1.8,1.0,1.4,6,3,0,773.0
20.35185353455943,18.432189413373347,22,54,2.0,1.1,1.2,21,0,1,522.0
5.338095380366603,35.25628360694875,25,49,1.8,1.0,1.2,16,5,0,326.0
14.902285528058878,19.794205739950247,28,5,0.8,1.0,1.2,7,6,0,270.0
26.87321582417077,17.515047539921156,18,48,1.2,1.3,1.2,8,6,0,1027.0
32.648327368146774,13.299583576291923,12,24,0.8,1.5,1.4,9,3,1,677.0
3.220709305262439,27.38823920934951,15,56,1.0,1.0,1.6,10,5,0,195.0
25.008022914204027,17.417697267073443,4,25,1.2,1.0,1.2,0,4,0,645.0
17.496416279336966,37.89546571127674,5,41,1.5,1.0,1.0,14,3,0,547.0
29.44286470911812,8.448008089649122,21,12,1.2,1.0,1.2,7,3,0,647.0
2.962580472543175,34.881486490009294,8,31,0.8,1.0,1.4,18,4,0,184.0
7.476224692822936,15.690200655549644,21,51,1.0,1.1,1.2,11,0,1,160.0
19.839542606340906,27.017566747322142,29,39,1.0,1.0,1.2,5,4,0,447.0
11.189145470019023,17.874046491406727,23,10,0.8,1.3,1.4,9,1,0,323.0
19.141516184217103,37.5245904204858,22,49,1.0,1.0,1.2,23,6,0,445.0
11.044732956800024,47.53881681132365,21,48,1.2,1.0,1.6,4,6,0,496.0
23.272853498372704,46.2684550761416,10,23,1.5,1.1,1.2,23,3,1,624.0
15.360131112009089,31.2541796814841,16,22,1.0,1.0,1.6,6,1,0,456.0
12.473711988350692,25.81746364656403,12,5,1.2,1.0,1.2,6,4,1,238.0
31.96084179202968,41.823522924772185,5,29,1.0,1.0,1.0,22,6,0,526.0
19.0403133680498,35.749686318247846,8,31,2.0,1.0,1.4,21,5,1,532.0
9.237917609181087,13.26038513976198,31,11,1.0,1.0,1.4,21,4,0,222.0
28.220285084946404,41.94136461258501,17,48,1.5,1.0,1.4,8,2,1,757.0
12.631209288140287,24.29979752276196,25,46,1.8,1.0,1.2,14,1,0,496.0
7.552401252141332,13.50435469870288,25,33,1.8,1.0,1.6,5,6,1,216.0
24.668148719462934,17.68088076784216,20,35,0.8,1.5,1.0,15,2,0,511.0
11.97344775610465,17.038716361175403,16,48,1.2,1.0,1.0,6,1,0,285.0
32.13074447495853,28.364313857155704,21,47,1.0,1.0,1.2,14,5,0,620.0
30.18010565043862,15.546654080504398,30,40,0.8,1.5,1.4,22,2,1,539.0
10.730451542706394,10.560491933070928,28,23,0.8,1.1,1.4,1,2,0,232.0
6.656115334426927,10.566088277619233,12,10,1.8,1.0,1.2,7,1,1,208.0
5.544112009535938,31.24742887125935,17,29,1.8,1.0,1.2,11,4,0,317.0
5.088063224010409,38.06416799822203,6,35,1.0,1.1,1.0,10,0,1,133.0
27.413209596491683,19.468985397725334,25,13,1.2,1.0,1.2,5,4,0,571.0
12.09381680449642,6.559281941630768,4,24,2.0,1.1,1.2,19,0,0,527.0
14.756862176464207,10.725119912165482,5,14,1.2,1.5,1.4,12,1,0,500.0
8.476544313890807,46.16125521516757,9,41,1.0,1.0,1.4,22,3,0,306.0
30.8101958854977,27.209464681525386,25,31,1.2,1.0,1.6,15,4,0,979.0
22.931073639799266,25.410776432682866,18,17,1.5,1.1,1.0,7,2,0,738.0
7.866111474352845,6.712213023954091,33,45,1.2,1.0,1.2,16,4,1,161.0
14.933801694403659,37.788666004260456,12,6,1.5,1.0,1.2,12,1,1,335.0
3.000391621179719,28.76306364194355,21,54,1.0,1.0,1.4,3,3,0,177.0
8.748063206770833,14.093642123893435,30,25,1.0,1.1,1.2,19,3,0,267.0
22.95673251004314,9.953319208147573,19,37,1.0,1.0,1.6,9,4,0,723.0
34.202712088108946,22.252453863439932,30,28,0.8,1.5,1.4,21,4,0,895.0
28.35609366452813,42.67228838877615,21,57,1.2,1.3,1.0,19,5,0,890.0
31.0887441535901,43.938255164046105,7,48,1.0,1.0,1.0,15,4,1,396.0
19.837876565176778,32.12808711780364,25,46,1.5,1.1,1.4,16,1,1,532.0
24.153992103185878,37.73913922535642,22,38,1.0,1.0,1.4,7,0,0,705.0
3.111610901108085,10.182010433129166,15,13,1.5,1.1,1.2,10,5,0,183.0
14.275464358474641,31.465672946053466,15,6,2.0,1.0,1.0,4,0,0,510.0
14.834589681094277,35.01345665692318,13,59,1.5,1.0,1.4,20,2,1,447.0
12.392335185817554,14.03207793112065,13,34,2.0,1.1,1.4,15,6,0,509.0
10.697290385278409,44.606962980961654,18,26,1.2,1.0,1.0,23,1,0,277.0
6.614951975815185,13.774853188445888,17,50,1.0,1.3,1.2,7,5,1,200.0
26.83394324612651,19.106481193090268,19,15,1.8,1.1,1.2,20,3,0,856.0
14.053311653232885,32.92505811605564,24,59,1.8,1.0,1.6,15,5,0,551.0
3.4762486985951773,33.725752930882884,20,47,1.8,1.0,1.2,3,2,0,277.0
10.061723771419977,36.47231334443153,30,21,1.2,1.3,1.4,5,3,1,273.0
12.592726478704659,10.040527088069256,21,40,1.2,1.0,1.2,20,5,0,323.0
18.233428724739237,43.22589934678499,6,17,0.8,1.1,1.0,7,3,1,261.0
5.639140660297257,28.978120952746693,24,11,1.5,1.1,1.2,8,4,1,221.0
24.234322876262382,26.209480734728075,24,20,0.8,1.3,1.0,12,3,1,284.0
5.084238137458401,49.14939310310793,25,37,1.0,1.1,1.4,16,5,0,260.0
14.449128698569943,38.317023362345886,7,49,1.2,1.0,1.4,8,3,1,383.0
4.177273569367907,10.31027119787187,9,5,1.2,1.3,1.0,12,1,0,173.0
4.2528261609209945,39.044262525180834,4,15,0.8,1.3,1.2,8,4,0,220.0
7.878587367684658,9.286202028779126,3,10,1.5,1.1,1.4,5,4,0,297.0
12.419982454478864,6.236175313084319,14,24,1.8,1.0,1.2,9,2,0,540.0
5.71425712166419,23.16316528714537,12,39,1.2,1.0,1.2,4,4,1,159.0
33.2154032328783,49.71101777686484,10,48,1.2,1.1,1.2,6,0,1,649.0
11.785316314249336,12.869777128768819,3,41,2.0,1.0,1.6,10,1,0,468.0
14.413248648621524,35.26899545870555,14,45,1.0,1.0,1.2,23,2,1,234.0
12.483247024026912,12.802822979275371,4,30,1.5,1.0,1.4,8,0,1,390.0
3.0017576287463053,37.61541387312737,29,16,1.0,1.0,1.0,9,3,1,97.0
4.321080606706337,27.740915070702176,30,34,1.0,1.0,1.0,10,6,0,130.0
2.986223265412631,35.598726954021934,12,32,1.2,1.0,1.2,2,0,0,202.0
6.493674683210221,14.129292916140557,24,31,1.5,1.0,1.2,7,2,0,299.0
11.585642006041395,38.55327496342259,19,46,0.8,1.1,1.4,16,4,0,333.0
10.504269819162968,49.8028576830218,28,23,1.0,1.0,1.4,6,1,0,310.0
6.190599984671398,34.95427252816819,5,9,1.2,1.0,1.2,11,6,1,179.0
29.629929806807247,27.206599913279497,9,9,1.2,1.0,1.4,15,2,1,569.0
6.2501110123950285,46.54282948786692,14,45,1.2,1.0,1.2,14,0,0,270.0
5.240798978935374,5.713332900434434,10,31,1.0,1.1,1.0,20,6,0,148.0
8.533358994024752,37.84655836786195,22,32,1.2,1.1,1.6,12,0,0,420.0
14.421808047414151,44.99359325662158,14,30,1.0,1.0,1.4,17,2,0,507.0
25.61875356824188,7.7753562629430855,5,31,1.0,1.0,1.4,17,6,0,710.0
22.710238094738447,25.252887668709118,19,56,1.2,1.3,1.2,23,5,1,498.0
3.3231721440652486,14.21237542774995,30,53,1.2,1.0,1.2,4,5,0,153.0
31.912087259798135,30.493317451452352,11,46,1.0,1.0,1.0,13,2,0,526.0
2.307301618602373,34.22943313716472,12,25,1.0,1.0,1.6,10,5,0,192.0
10.564183767239326,18.618043231793976,24,5,1.2,1.0,1.4,2,2,0,298.0
14.021017037621316,25.699175135514537,34,58,1.0,1.0,1.0,16,4,1,196.0
9.066187194481852,17.570276837445178,8,32,1.0,1.0,1.4,22,6,1,185.0
13.925076481009157,21.62260240048012,27,52,1.0,1.0,1.2,11,2,0,336.0
18.159096456706962,12.17929805097906,3,19,1.0,1.0,1.4,2,3,1,289.0
11.0564607103996,44.85017496135342,24,59,0.8,1.0,1.0,22,1,0,207.0
13.533765653492246,5.45046847516114,14,21,1.8,1.0,1.0,1,1,0,396.0
6.664796293605533,44.70841338997048,7,30,1.5,1.0,1.2,3,3,0,373.0
3.84924179293355,30.725549525738234,15,24,1.2,1.0,1.2,17,0,0,234.0
10.041947916797396,19.924602987965788,29,29,1.2,1.0,1.4,19,0,0,355.0
30.2380362520974,37.53757064571484,34,17,1.5,1.1,1.4,20,0,0,913.0
29.252426661970254,27.848846833819895,17,37,1.8,1.1,1.4,13,6,0,1057.0
22.142423186010056,27.459889614842293,24,29,1.2,1.0,1.6,7,0,0,874.0
4.728772710242615,9.956402731353489,32,12,1.0,1.0,1.2,1,4,1,87.0
2.5908029444389524,22.52822116754339,13,9,1.2,1.1,1.6,18,3,0,224.0
23.33008863807758,15.847895563553148,10,10,1.0,1.0,1.6,9,1,1,456.0
12.918196937267364,5.706315751832584,7,27,1.2,1.0,1.2,4,3,0,335.0
12.222485187402176,21.204483385195097,4,56,1.2,1.1,1.0,10,1,1,233.0
13.287542570308947,9.041995824152213,14,34,1.8,1.3,1.4,8,0,0,566.0
14.800706613818607,16.557351697633337,30,18,1.2,1.0,1.2,15,4,0,350.0
7.176193016682263,9.16324795323925,4,58,1.0,1.0,1.4,4,2,0,209.0
18.14546416359431,9.542373150037948,28,27,0.8,1.3,1.2,14,2,0,338.0
6.216338790499883,13.955508248683472,18,15,1.0,1.0,1.2,13,5,1,122.0
13.532123515446525,49.99321600188801,23,35,0.8,1.3,1.2,8,0,1,317.0
19.183709308158555,5.098286428576195,5,10,1.0,1.0,1.0,19,0,0,361.0
15.77859926651335,33.74026862541824,12,15,1.0,1.0,1.2,4,3,0,338.0
6.143782538116909,11.35596641119508,21,17,1.0,1.0,1.0,14,4,0,140.0
12.600998569912845,46.428266151984914,10,16,2.0,1.5,1.2,8,4,0,595.0
8.764000111749313,9.213480200013315,9,58,1.0,1.3,1.4,3,3,1,239.0
7.917861938063416,47.97784342068064,3,6,1.0,1.0,1.2,20,4,0,234.0
34.69716805524952,32.49168743675651,14,57,1.0,1.1,1.4,20,6,0,919.0
3.7103799066543774,5.057063461197061,31,39,1.2,1.0,1.2,3,6,0,147.0
24.207165424038525,45.230323906256274,30,59,1.0,1.1,1.4,19,4,0,841.0
5.372504634606802,28.477031061511322,7,40,1.2,1.3,1.6,20,6,1,231.0
13.700300604174146,16.820138089871804,18,21,1.0,1.0,1.2,21,2,0,309.0
14.347398872795013,39.52756298820336,27,32,1.2,1.0,1.6,6,4,0,545.0
17.511004295253066,46.69994992490915,6,32,1.5,1.5,1.2,14,6,0,735.0
13.348295866393308,26.766087041605726,19,26,0.8,1.3,1.2,21,0,0,313.0
5.507669361666786,19.19990634993999,26,42,1.0,1.0,1.6,16,2,0,218.0
12.447736999688487,40.5025305770717,23,11,1.2,1.0,1.0,17,0,1,237.0
5.940668627289272,35.68034740048046,4,19,1.5,1.5,1.0,6,0,1,256.0
7.12023727350406,44.99386176876226,33,36,1.2,1.0,1.4,18,6,1,247.0
6.497154903110518,36.163130574253685,14,15,1.2,1.0,1.4,9,6,1,215.0
11.536986947298226,15.958775250479134,3,28,1.5,1.0,1.4,12,3,0,440.0
11.483606972481157,46.924666239155854,32,7,1.2,1.3,1.0,1,5,0,367.0
3.832014924671914,9.717608624269609,14,34,1.0,1.0,1.6,21,4,0,174.0
6.110029364697756,17.057423754808156,14,10,0.8,1.0,1.4,19,4,1,120.0
2.7940134781132286,28.408757347574852,14,6,1.5,1.0,1.6,10,4,1,140.0
12.022573339409293,30.458391173190563,21,18,1.8,1.3,1.2,4,4,0,449.0
6.243997007171894,5.688976398210745,27,45,2.0,1.1,1.4,5,6,1,202.0
32.879794200157406,40.1257726619423,19,22,1.8,1.1,1.6,2,2,0,1118.0
8.362524527360826,21.27232932914253,22,55,1.5,1.0,1.2,0,1,0,338.0
13.885884485286487,23.288834345096202,26,48,1.2,1.3,1.6,2,0,0,529.0
13.003879792548737,41.42162949966256,26,35,1.5,1.1,1.2,2,5,0,569.0
23.504563708753878,22.067752627739505,28,17,1.0,1.1,1.2,21,5,0,488.0
4.142592604482683,7.125119442263967,30,30,1.2,1.5,1.6,3,1,0,201.0
9.434339525953426,12.939789671165764,13,48,1.0,1.0,1.6,6,1,1,207.0
2.8755578190940323,48.01564275746821,15,16,1.0,1.1,1.2,14,1,0,195.0
4.061866368809958,8.168241308113137,29,22,1.5,1.3,1.0,10,6,1,139.0
9.085349945660198,20.97190404356073,10,13,1.2,1.1,1.4,17,2,0,421.0
9.934339183041939,27.643062517310504,12,53,1.0,1.0,1.6,11,1,1,245.0
9.995093947089206,27.197637230235202,34,25,1.0,1.0,1.4,3,2,1,195.0
7.566393928125086,5.178197435546424,10,52,1.8,1.1,1.4,23,6,1,228.0
28.48260591072126,27.552322915587066,34,53,1.2,1.0,1.4,10,3,0,861.0
2.4106198827333465,22.269760608983415,22,57,1.2,1.0,1.2,5,3,0,168.0
22.434785898126606,48.74357009635507,10,44,1.0,1.3,1.6,18,5,0,939.0
10.308559191601505,12.162158779722343,11,47,1.0,1.0,1.2,17,3,0,292.0
28.26094383606845,20.936938854177274,9,28,0.8,1.0,1.4,14,2,0,520.0
12.53147413082935,23.876666829041888,16,38,1.2,1.1,1.2,2,2,0,423.0
2.065800590000843,22.581209169542696,30,12,1.5,1.0,1.2,16,0,0,161.0
20.205737151320058,34.96238724433381,4,48,1.0,1.0,1.4,0,1,1,394.0
22.418820163155303,14.698078589649597,27,57,1.0,1.0,1.6,1,4,0,602.0
9.54224079995532,14.948219876629633,13,37,0.8,1.0,1.4,18,4,1,173.0
4.398773251632905,37.814492682538386,10,27,1.2,1.0,1.4,8,1,0,283.0
9.723699299577756,27.513073340518083,15,17,0.8,1.0,1.0,7,4,0,180.0
4.424740635198106,23.682005422578968,23,58,1.2,1.0,1.4,11,4,0,231.0
3.21033598147669,12.614137325476332,17,57,1.2,1.0,1.2,14,6,1,115.0
2.342770668464276,13.438725031047497,30,53,1.5,1.0,1.0,22,4,1,101.0
10.213575851216689,5.474823656715524,5,18,1.2,1.3,1.0,6,5,1,211.0
14.600932963048287,9.114182098776915,25,18,1.0,1.0,1.4,20,2,0,343.0
7.4548008115612685,30.057741261060848,16,20,1.2,1.1,1.6,15,2,0,375.0
2.6756266874691415,45.13429085037844,32,53,1.2,1.0,1.4,6,2,0,243.0
14.017150539894896,17.922414430875087,17,42,0.8,1.1,1.2,19,1,0,309.0
12.205215069881739,19.748625165325766,4,43,1.2,1.1,1.2,20,3,1,264.0
6.980800867243467,10.202252477518048,31,30,1.8,1.0,1.2,11,5,1,199.0
26.054141514370905,22.488392552319624,21,30,1.0,1.0,1.0,16,5,0,440.0
10.036024546135549,6.674976705619812,14,5,1.2,1.0,1.2,10,4,1,177.0
10.242074140294948,46.29203133178551,34,36,1.5,1.1,1.4,3,0,0,476.0
8.239204851322604,35.29001066560379,27,19,1.2,1.0,1.6,18,2,0,427.0
11.936844608882566,49.58369642269485,22,56,1.5,1.3,1.2,1,6,0,590.0
8.052774235721982,44.72704232053221,6,25,1.0,1.0,1.2,1,5,0,281.0
8.762125514455914,26.28457671641687,5,22,1.0,1.0,1.4,23,5,0,299.0
6.886547706895001,28.38582640176696,7,34,1.2,1.0,1.4,16,0,0,292.0
10.371994062107206,13.575922093273723,5,17,1.5,1.3,1.6,23,4,1,267.0
9.954087631390934,25.79177042778,27,28,1.8,1.0,1.2,8,5,0,461.0
8.460525277775794,45.63625430717652,17,34,1.0,1.1,1.2,21,5,0,301.0
9.013386800879385,7.288404063611951,21,6,1.2,1.0,1.6,0,3,0,301.0
11.837769573952256,43.86005613492394,4,23,1.0,1.0,1.2,9,0,1,255.0
4.6019531751825316,20.342651073917438,14,51,0.8,1.1,1.4,22,6,0,178.0
12.366538280890065,45.478074429333944,7,48,1.0,1.3,1.2,14,6,1,302.0
5.420463408840957,47.33959578536681,34,51,1.0,1.0,1.2,20,4,0,234.0
6.551628369167491,35.18891991508576,24,29,1.0,1.0,1.4,14,4,0,242.0
2.8644514757681074,34.8990703966705,19,54,1.0,1.1,1.2,22,2,0,163.0
13.783686893477343,25.373945196893303,16,18,1.0,1.0,1.4,20,3,0,338.0
4.617729167767667,42.59931010446684,30,10,2.0,1.1,1.2,1,4,0,261.0
16.77209427939358,48.27257412949774,29,16,1.5,1.0,1.6,13,3,0,557.0
14.826613712472904,39.87868101526036,24,24,0.8,1.0,1.2,3,2,0,279.0
8.247625505246424,32.98715301905192,12,27,1.8,1.3,1.0,17,6,0,446.0
3.8836333371859,32.30568031196016,5,34,1.2,1.0,1.2,8,0,0,250.0
2.0830163323188366,43.2261455712648,6,34,1.8,1.5,1.4,1,5,1,180.0
25.33145256891958,29.354169459708427,8,42,1.0,1.3,1.4,1,5,1,532.0
7.640071440093649,41.17369488119702,26,34,1.2,1.1,1.2,17,1,1,264.0
3.966208773554149,27.89983648284106,33,45,1.8,1.0,1.4,16,1,0,267.0
3.151805585835024,7.809992373826586,27,34,1.0,1.3,1.4,8,1,0,199.0
4.6524632501756855,22.277615400686987,24,40,1.8,1.1,1.4,7,5,1,218.0
4.293030824580903,24.999843095217443,18,53,1.5,1.0,1.4,1,3,0,262.0
13.107006213804528,11.372776024397774,9,38,2.0,1.0,1.4,1,1,1,340.0
12.040139092563312,9.612334813514575,17,20,1.0,1.0,1.4,4,0,1,208.0
11.06646347420892,29.095922734562937,32,28,1.0,1.5,1.0,11,4,0,302.0
14.527059702160287,8.831463645023696,23,18,1.0,1.3,1.0,15,3,0,307.0
11.893362732526365,18.63253255505378,32,30,2.0,1.3,1.6,13,5,1,319.0
12.009916190281942,38.50686391833842,30,12,1.0,1.1,1.0,19,0,1,189.0
2.064219752147325,48.39944808055913,33,18,1.2,1.0,1.2,1,6,1,126.0
11.665607331790902,37.304176124836786,27,35,1.0,1.0,1.6,23,5,0,374.0
8.685047699376952,49.66814968037916,22,6,1.0,1.0,1.2,7,3,0,285.0
2.4768816375777725,36.42520870757312,28,52,1.0,1.0,1.4,3,3,0,190.0
2.408579413927545,18.22075117944474,13,8,1.2,1.0,1.4,19,3,0,171.0
4.2516243088301975,35.24236432274128,24,5,1.5,1.3,1.6,8,2,0,309.0
4.095876734302058,36.59705443386068,23,59,0.8,1.5,1.2,19,4,1,175.0
23.61058676924415,21.727714307740726,3,24,1.8,1.0,1.2,18,1,0,899.0
14.95627888196077,5.797123277422505,7,18,1.2,1.1,1.6,1,2,0,516.0
14.992378435018665,36.64399031489691,15,44,1.2,1.0,1.2,15,4,0,476.0
2.878963326698794,5.976504287399373,23,29,1.2,1.0,1.2,10,5,0,133.0
6.518429815106767,33.4034635127032,16,29,1.0,1.1,1.4,7,1,1,213.0
34.520276465584274,12.362741993414978,11,7,1.0,1.0,1.2,11,6,1,420.0
10.25621746127937,30.45215874866195,19,9,1.5,1.3,1.6,2,2,0,380.0
3.38940000023167,27.676086142127,17,42,1.0,1.1,1.4,12,2,0,200.0
9.019442693647274,5.608113903778216,23,58,1.2,1.1,1.0,1,0,0,239.0
5.352736751584217,21.328961764779656,33,30,0.8,1.0,1.0,12,6,0,105.0
5.355734625114658,32.04910253283362,9,44,1.5,1.0,1.2,7,6,0,340.0
30.22015846990784,43.18729483544509,29,42,1.0,1.0,1.2,14,2,0,659.0
3.8154663118320675,44.98889512264328,24,42,1.2,1.1,1.4,23,3,1,206.0
3.053600806799423,26.77324865149505,24,8,1.0,1.3,1.0,20,5,0,142.0
16.3288768871155,37.779011928474716,14,11,2.0,1.0,1.2,8,6,0,661.0
9.349293309430928,19.240455944005596,34,34,1.0,1.1,1.6,10,2,0,348.0
10.678148690789117,20.398388259139587,25,34,1.2,1.0,1.4,21,3,1,237.0
29.976526739266127,13.750858363204118,8,23,1.2,1.0,1.2,20,4,1,490.0
24.870931606802372,30.287664949695767,23,43,1.5,1.1,1.6,2,4,1,643.0
17.214411866526312,19.155386791731438,18,39,1.0,1.1,1.2,6,6,0,436.0
6.499296444991212,8.796690339732727,28,44,1.5,1.0,1.6,13,3,0,280.0
8.757061331228229,35.82527389984304,7,37,1.0,1.0,1.4,14,0,1,211.0
7.15024499092032,36.848894342242914,11,37,1.0,1.0,1.4,8,0,1,226.0
5.65214862593595,21.199658845057602,16,18,1.2,1.0,1.4,19,4,0,266.0
13.422189822617053,8.452552975521026,10,42,1.5,1.3,1.2,10,5,0,506.0
9.948905060650421,24.183397283154168,16,14,1.2,1.0,1.4,6,2,0,326.0
6.042770182303609,24.905095612259696,14,32,1.8,1.0,1.4,11,6,1,224.0
4.915501022987277,35.090189820405186,33,18,1.0,1.0,1.2,18,6,0,178.0
33.8345142323785,19.193737606640756,12,40,1.8,1.5,1.2,17,4,0,1192.0
21.195757184181986,35.716967590158745,32,42,1.0,1.1,1.6,12,4,1,488.0
14.686248325648707,44.216984379082476,22,20,1.2,1.1,1.2,10,3,1,314.0
6.594477930935335,15.686871906298993,22,25,1.2,1.0,1.6,0,0,0,286.0
9.299299643473809,49.05138002539549,28,32,1.2,1.3,1.4,5,5,0,445.0
3.6790723969694348,22.386566171156314,23,37,1.0,1.0,1.4,20,3,0,165.0
5.1465852062128565,17.02664083161778,15,10,1.2,1.1,1.0,1,4,0,164.0
30.479827563055252,23.968003212963072,31,45,1.0,1.5,1.2,12,1,0,864.0
27.14179157437508,9.247886415673662,21,19,1.0,1.0,1.2,12,2,0,503.0
2.441297721615385,10.656765793045205,17,48,0.8,1.0,1.4,18,4,0,129.0
